Average_AP,Average_SP,Average_Average_Points,Match_Number,Team_ID,Winner
37.13333333333333,399.93333333333334,85.978,7,107689,0
25.0,401.0625,79.420625,7,156870,1
28.64,529.08,100.2852,7,93380,1
37.94117647058823,458.05882352941177,89.3229411764706,8,113239,0
56.2,671.24,134.06239999999997,8,84097,0
33.16,616.92,78.49,8,98888,1
24.08,448.24,98.0372,8,112249,1
32.9,534.5,102.53599999999999,9,153399,0
45.04,479.84,115.5712,9,64218,0
29.58823529411765,410.0,94.30411764705882,9,144638,1
33.19047619047619,515.7142857142857,104.6161904761905,9,140966,1
34.8,479.28,102.75399999999999,10,57436,1
23.5625,332.25,65.91125,10,134681,1
37.578947368421055,549.8947368421053,103.11999999999999,10,140100,0
35.32,501.36,115.6036,10,72998,0
31.142857142857142,379.7142857142857,93.4407142857143,11,133872,0
28.6,300.85,78.69499999999998,11,142619,0
51.56,619.0,89.2544,11,83437,1
42.6,520.52,108.6144,11,130941,1
28.444444444444443,471.0,96.78555555555555,12,159927,1
16.555555555555557,242.88888888888889,44.154444444444444,12,38374,1
25.96,468.84,91.77720000000001,12,97118,0
24.36,328.0,63.897999999999996,12,51868,0
25.56,420.48,83.4972,13,19300,1
24.533333333333335,431.73333333333335,98.97533333333332,13,155861,1
20.285714285714285,421.14285714285717,73.62714285714286,13,156541,0
38.28,506.8,116.00679999999998,13,111002,0
34.96,520.84,127.0772,14,140116,0
35.44,504.0,106.08359999999999,14,130942,0
40.04,486.36,97.19439999999999,14,50691,1
24.0,402.6666666666667,71.34666666666668,14,162234,1
53.92,586.96,127.2464,15,123261,0
26.46153846153846,495.3076923076923,85.15923076923076,15,155593,0
42.2,548.48,116.36320000000002,15,78936,1
35.6,543.68,99.414,15,125280,1
41.32,504.36,101.64920000000001,16,110896,0
20.263157894736842,429.7894736842105,89.82210526315792,16,134679,0
48.666666666666664,549.3333333333334,111.39625000000001,16,141371,1
40.72,519.56,104.37559999999999,16,129791,1
39.2,428.6,101.48066666666668,17,134029,1
45.04,484.88,111.58879999999999,17,38959,1
34.72,470.68,108.45039999999999,17,99490,0
44.2,518.2,131.6044,17,56089,0
34.46153846153846,506.7692307692308,95.33384615384617,18,156028,1
22.857142857142858,415.07142857142856,67.87642857142858,18,156872,1
45.09090909090909,508.27272727272725,117.76181818181817,18,153219,0
28.25,455.0625,82.358125,18,156873,0
26.0,356.1666666666667,72.60916666666667,19,141462,1
22.0,485.25,88.21000000000001,19,164321,1
38.6,444.88,85.66160000000002,19,39034,0
43.7,460.6,107.89299999999999,19,154078,0
33.19047619047619,515.7142857142857,104.6161904761905,20,140966,1
54.0,621.4,99.20640000000002,20,110370,1
28.6,300.85,78.69499999999998,20,142619,0
35.63636363636363,540.2727272727273,83.29454545454544,20,163443,0
33.16,616.92,78.49,21,98888,0
39.041666666666664,575.9166666666666,119.05125,21,138787,0
19.214285714285715,394.42857142857144,63.105000000000004,21,105385,1
42.6,520.52,108.6144,21,130941,1
36.391304347826086,541.5652173913044,127.65739130434783,22,138786,0
38.28,506.8,116.00679999999998,22,111002,0
24.36,328.0,63.897999999999996,22,51868,1
47.0,519.16,121.9148,22,141601,1
39.142857142857146,443.92857142857144,100.33642857142857,23,140680,0
20.285714285714285,421.14285714285717,73.62714285714286,23,156541,0
23.5625,332.25,65.91125,23,134681,1
34.28,421.24,89.74680000000002,23,109305,1
28.64,529.08,100.2852,24,93380,0
42.2,548.48,116.36320000000002,24,78936,0
32.92,573.8,119.6772,24,40093,1
40.04,486.36,97.19439999999999,24,50691,1
37.13333333333333,399.93333333333334,85.978,25,107689,1
25.56,420.48,83.4972,25,19300,1
34.96,520.84,127.0772,25,140116,0
32.9,534.5,102.53599999999999,25,153399,0
48.666666666666664,549.3333333333334,111.39625000000001,26,141371,1
37.68,524.36,111.10519999999998,26,75585,1
19.555555555555557,381.55555555555554,82.13555555555554,26,159925,0
51.56,619.0,89.2544,26,83437,0
35.6,543.68,99.414,27,125280,1
41.32,504.36,101.64920000000001,27,110896,1
34.46153846153846,506.7692307692308,95.33384615384617,27,156028,0
31.3,392.8,77.996,27,110526,0
24.0,402.6666666666667,71.34666666666668,28,162234,1
38.6,444.88,85.66160000000002,28,39034,1
22.857142857142858,415.07142857142856,67.87642857142858,28,156872,0
53.92,586.96,127.2464,28,123261,0
25.0,401.0625,79.420625,29,156870,0
24.08,448.24,98.0372,29,112249,0
28.25,455.0625,82.358125,29,156873,1
45.04,484.88,111.58879999999999,29,38959,1
25.96,468.84,91.77720000000001,30,97118,0
34.72,529.12,111.684,30,56090,0
41.31818181818182,402.72727272727275,88.34999999999997,30,82537,1
36.333333333333336,426.0952380952381,88.81142857142856,30,130641,1
44.2,518.2,131.6044,31,56089,0
16.555555555555557,242.88888888888889,44.154444444444444,31,38374,0
37.94117647058823,458.05882352941177,89.3229411764706,31,113239,1
34.8,479.28,102.75399999999999,31,57436,1
29.58823529411765,410.0,94.30411764705882,32,144638,0
45.09090909090909,508.27272727272725,117.76181818181817,32,153219,0
39.2,428.6,101.48066666666668,32,134029,1
29.5,514.3125,83.48875,32,139304,1
24.96,335.56,68.8476,33,62980,0
24.533333333333335,431.73333333333335,98.97533333333332,33,155861,0
22.0,485.25,88.21000000000001,33,164321,1
34.22222222222222,608.0,106.34333333333333,33,154568,1
37.578947368421055,549.8947368421053,103.11999999999999,34,140100,1
26.0,356.1666666666667,72.60916666666667,34,141462,1
31.0,497.68,93.12440000000002,34,109359,0
56.2,671.24,134.06239999999997,34,84097,0
40.72,519.56,104.37559999999999,35,129791,1
19.7,234.0,43.067,35,38371,1
38.48,390.12,89.32320000000001,35,100219,0
28.444444444444443,471.0,96.78555555555555,35,159927,0
34.72,470.68,108.45039999999999,36,99490,0
38.88,507.8,123.48200000000001,36,66344,0
31.142857142857142,379.7142857142857,93.4407142857143,36,133872,1
20.263157894736842,429.7894736842105,89.82210526315792,36,134679,1
39.4,498.64,109.5816,37,110041,0
35.44,504.0,106.08359999999999,37,130942,0
26.46153846153846,495.3076923076923,85.15923076923076,37,155593,1
45.04,479.84,115.5712,37,64218,1
29.333333333333332,577.8333333333334,105.95333333333333,38,163302,0
35.32,501.36,115.6036,38,72998,0
34.333333333333336,406.7083333333333,83.63041666666665,38,141234,1
43.7,460.6,107.89299999999999,38,154078,1
39.041666666666664,575.9166666666666,119.05125,39,138787,0
53.92,586.96,127.2464,39,123261,0
39.142857142857146,443.92857142857144,100.33642857142857,39,140680,1
36.333333333333336,426.0952380952381,88.81142857142856,39,130641,1
24.36,328.0,63.897999999999996,40,51868,1
19.555555555555557,381.55555555555554,82.13555555555554,40,159925,1
37.94117647058823,458.05882352941177,89.3229411764706,40,113239,0
45.04,484.88,111.58879999999999,40,38959,0
42.6,520.52,108.6144,41,130941,0
39.2,428.6,101.48066666666668,41,134029,0
36.391304347826086,541.5652173913044,127.65739130434783,41,138786,1
34.96,520.84,127.0772,41,140116,1
47.0,519.16,121.9148,42,141601,1
45.09090909090909,508.27272727272725,117.76181818181817,42,153219,1
41.32,504.36,101.64920000000001,42,110896,0
24.96,335.56,68.8476,42,62980,0
48.666666666666664,549.3333333333334,111.39625000000001,43,141371,0
34.28,421.24,89.74680000000002,43,109305,0
56.2,671.24,134.06239999999997,43,84097,1
41.31818181818182,402.72727272727275,88.34999999999997,43,82537,1
34.22222222222222,608.0,106.34333333333333,44,154568,0
51.56,619.0,89.2544,44,83437,0
54.0,621.4,99.20640000000002,44,110370,1
32.92,573.8,119.6772,44,40093,1
38.28,506.8,116.00679999999998,45,111002,0
44.2,518.2,131.6044,45,56089,0
26.0,356.1666666666667,72.60916666666667,45,141462,1
34.72,529.12,111.684,45,56090,1
40.04,486.36,97.19439999999999,46,50691,1
38.6,444.88,85.66160000000002,46,39034,1
24.533333333333335,431.73333333333335,98.97533333333332,46,155861,0
19.214285714285715,394.42857142857144,63.105000000000004,46,105385,0
29.5,514.3125,83.48875,47,139304,1
31.0,497.68,93.12440000000002,47,109359,1
35.32,501.36,115.6036,47,72998,0
24.08,448.24,98.0372,47,112249,0
34.333333333333336,406.7083333333333,83.63041666666665,48,141234,1
24.0,402.6666666666667,71.34666666666668,48,162234,1
42.2,548.48,116.36320000000002,48,78936,0
16.555555555555557,242.88888888888889,44.154444444444444,48,38374,0
35.6,543.68,99.414,49,125280,1
40.72,519.56,104.37559999999999,49,129791,1
35.63636363636363,540.2727272727273,83.29454545454544,49,163443,0
34.72,470.68,108.45039999999999,49,99490,0
43.7,460.6,107.89299999999999,50,154078,0
28.64,529.08,100.2852,50,93380,0
23.5625,332.25,65.91125,50,134681,1
28.6,300.85,78.69499999999998,50,142619,1
34.46153846153846,506.7692307692308,95.33384615384617,51,156028,1
33.19047619047619,515.7142857142857,104.6161904761905,51,140966,1
37.13333333333333,399.93333333333334,85.978,51,107689,0
26.46153846153846,495.3076923076923,85.15923076923076,51,155593,0
38.88,507.8,123.48200000000001,52,66344,0
31.3,392.8,77.996,52,110526,0
22.0,485.25,88.21000000000001,52,164321,1
32.9,534.5,102.53599999999999,52,153399,1
37.578947368421055,549.8947368421053,103.11999999999999,53,140100,1
25.0,401.0625,79.420625,53,156870,1
25.56,420.48,83.4972,53,19300,0
31.142857142857142,379.7142857142857,93.4407142857143,53,133872,0
45.04,479.84,115.5712,54,64218,0
33.16,616.92,78.49,54,98888,0
28.444444444444443,471.0,96.78555555555555,54,159927,1
34.8,479.28,102.75399999999999,54,57436,1
20.285714285714285,421.14285714285717,73.62714285714286,55,156541,0
38.48,390.12,89.32320000000001,55,100219,0
39.4,498.64,109.5816,55,110041,1
22.857142857142858,415.07142857142856,67.87642857142858,55,156872,1
19.7,234.0,43.067,56,38371,1
25.96,468.84,91.77720000000001,56,97118,1
20.263157894736842,429.7894736842105,89.82210526315792,56,134679,0
35.44,504.0,106.08359999999999,56,130942,0
28.25,455.0625,82.358125,57,156873,1
29.58823529411765,410.0,94.30411764705882,57,144638,1
29.333333333333332,577.8333333333334,105.95333333333333,57,163302,0
37.68,524.36,111.10519999999998,57,75585,0
19.214285714285715,394.42857142857144,63.105000000000004,58,105385,0
32.92,573.8,119.6772,58,40093,0
40.72,519.56,104.37559999999999,58,129791,1
24.0,402.6666666666667,71.34666666666668,58,162234,1
16.555555555555557,242.88888888888889,44.154444444444444,59,38374,1
34.72,470.68,108.45039999999999,59,99490,1
28.64,529.08,100.2852,59,93380,0
48.666666666666664,549.3333333333334,111.39625000000001,59,141371,0
26.46153846153846,495.3076923076923,85.15923076923076,60,155593,1
31.0,497.68,93.12440000000002,60,109359,1
38.28,506.8,116.00679999999998,60,111002,0
19.555555555555557,381.55555555555554,82.13555555555554,60,159925,0
39.142857142857146,443.92857142857144,100.33642857142857,61,140680,0
28.6,300.85,78.69499999999998,61,142619,0
39.2,428.6,101.48066666666668,61,134029,1
38.6,444.88,85.66160000000002,61,39034,1
24.36,328.0,63.897999999999996,62,51868,1
24.08,448.24,98.0372,62,112249,1
33.19047619047619,515.7142857142857,104.6161904761905,62,140966,0
31.3,392.8,77.996,62,110526,0
24.96,335.56,68.8476,63,62980,1
40.04,486.36,97.19439999999999,63,50691,1
26.0,356.1666666666667,72.60916666666667,63,141462,0
53.92,586.96,127.2464,63,123261,0
45.04,484.88,111.58879999999999,64,38959,0
39.041666666666664,575.9166666666666,119.05125,64,138787,0
25.56,420.48,83.4972,64,19300,1
45.04,479.84,115.5712,64,64218,1
22.857142857142858,415.07142857142856,67.87642857142858,65,156872,1
34.8,479.28,102.75399999999999,65,57436,1
41.32,504.36,101.64920000000001,65,110896,0
36.391304347826086,541.5652173913044,127.65739130434783,65,138786,0
36.333333333333336,426.0952380952381,88.81142857142856,66,130641,1
31.142857142857142,379.7142857142857,93.4407142857143,66,133872,1
35.44,504.0,106.08359999999999,66,130942,0
28.25,455.0625,82.358125,66,156873,0
34.72,529.12,111.684,67,56090,0
54.0,621.4,99.20640000000002,67,110370,0
56.2,671.24,134.06239999999997,67,84097,1
29.58823529411765,410.0,94.30411764705882,67,144638,1
35.63636363636363,540.2727272727273,83.29454545454544,68,163443,0
42.2,548.48,116.36320000000002,68,78936,0
33.16,616.92,78.49,68,98888,1
25.0,401.0625,79.420625,68,156870,1
34.96,520.84,127.0772,69,140116,1
51.56,619.0,89.2544,69,83437,1
45.09090909090909,508.27272727272725,117.76181818181817,69,153219,0
25.96,468.84,91.77720000000001,69,97118,0
28.444444444444443,471.0,96.78555555555555,70,159927,0
37.94117647058823,458.05882352941177,89.3229411764706,70,113239,0
34.46153846153846,506.7692307692308,95.33384615384617,70,156028,1
34.28,421.24,89.74680000000002,70,109305,1
32.9,534.5,102.53599999999999,71,153399,1
43.7,460.6,107.89299999999999,71,154078,1
44.2,518.2,131.6044,71,56089,0
24.533333333333335,431.73333333333335,98.97533333333332,71,155861,0
41.31818181818182,402.72727272727275,88.34999999999997,72,82537,0
22.0,485.25,88.21000000000001,72,164321,0
19.7,234.0,43.067,72,38371,1
37.13333333333333,399.93333333333334,85.978,72,107689,1
20.285714285714285,421.14285714285717,73.62714285714286,73,156541,0
35.32,501.36,115.6036,73,72998,0
38.88,507.8,123.48200000000001,73,66344,1
35.6,543.68,99.414,73,125280,1
23.5625,332.25,65.91125,74,134681,1
20.263157894736842,429.7894736842105,89.82210526315792,74,134679,1
47.0,519.16,121.9148,74,141601,0
38.48,390.12,89.32320000000001,74,100219,0
29.333333333333332,577.8333333333334,105.95333333333333,75,163302,0
42.6,520.52,108.6144,75,130941,0
29.5,514.3125,83.48875,75,139304,1
39.4,498.64,109.5816,75,110041,1
37.68,524.36,111.10519999999998,76,75585,1
34.333333333333336,406.7083333333333,83.63041666666665,76,141234,1
37.578947368421055,549.8947368421053,103.11999999999999,76,140100,0
34.22222222222222,608.0,106.34333333333333,76,154568,0
36.333333333333336,426.0952380952381,88.81142857142856,77,130641,1
26.46153846153846,495.3076923076923,85.15923076923076,77,155593,1
38.6,444.88,85.66160000000002,77,39034,0
29.58823529411765,410.0,94.30411764705882,77,144638,0
45.04,484.88,111.58879999999999,78,38959,1
19.214285714285715,394.42857142857144,63.105000000000004,78,105385,1
31.0,497.68,93.12440000000002,78,109359,0
28.6,300.85,78.69499999999998,78,142619,0
35.44,504.0,106.08359999999999,79,130942,1
26.0,356.1666666666667,72.60916666666667,79,141462,1
34.8,479.28,102.75399999999999,79,57436,0
40.72,519.56,104.37559999999999,79,129791,0
34.96,520.84,127.0772,80,140116,1
34.72,470.68,108.45039999999999,80,99490,1
45.04,479.84,115.5712,80,64218,0
24.533333333333335,431.73333333333335,98.97533333333332,80,155861,0
31.3,392.8,77.996,81,110526,0
41.31818181818182,402.72727272727275,88.34999999999997,81,82537,0
40.04,486.36,97.19439999999999,81,50691,1
38.28,506.8,116.00679999999998,81,111002,1
56.2,671.24,134.06239999999997,82,84097,0
24.36,328.0,63.897999999999996,82,51868,0
19.7,234.0,43.067,82,38371,1
35.6,543.68,99.414,82,125280,1
38.48,390.12,89.32320000000001,83,100219,1
19.555555555555557,381.55555555555554,82.13555555555554,83,159925,1
34.28,421.24,89.74680000000002,83,109305,0
33.16,616.92,78.49,83,98888,0
32.9,534.5,102.53599999999999,84,153399,0
34.46153846153846,506.7692307692308,95.33384615384617,84,156028,0
24.0,402.6666666666667,71.34666666666668,84,162234,1
29.5,514.3125,83.48875,84,139304,1
53.92,586.96,127.2464,85,123261,1
33.19047619047619,515.7142857142857,104.6161904761905,85,140966,1
37.578947368421055,549.8947368421053,103.11999999999999,85,140100,0
43.7,460.6,107.89299999999999,85,154078,0
51.56,619.0,89.2544,86,83437,0
38.88,507.8,123.48200000000001,86,66344,0
34.333333333333336,406.7083333333333,83.63041666666665,86,141234,1
41.32,504.36,101.64920000000001,86,110896,1
24.08,448.24,98.0372,87,112249,0
25.96,468.84,91.77720000000001,87,97118,0
48.666666666666664,549.3333333333334,111.39625000000001,87,141371,1
20.285714285714285,421.14285714285717,73.62714285714286,87,156541,1
35.32,501.36,115.6036,88,72998,0
47.0,519.16,121.9148,88,141601,0
31.142857142857142,379.7142857142857,93.4407142857143,88,133872,1
54.0,621.4,99.20640000000002,88,110370,1
20.263157894736842,429.7894736842105,89.82210526315792,89,134679,0
32.92,573.8,119.6772,89,40093,0
39.041666666666664,575.9166666666666,119.05125,89,138787,1
16.555555555555557,242.88888888888889,44.154444444444444,89,38374,1
28.25,455.0625,82.358125,90,156873,1
39.4,498.64,109.5816,90,110041,1
39.2,428.6,101.48066666666668,90,134029,0
24.96,335.56,68.8476,90,62980,0
34.72,529.12,111.684,91,56090,0
39.142857142857146,443.92857142857144,100.33642857142857,91,140680,0
37.13333333333333,399.93333333333334,85.978,91,107689,1
45.09090909090909,508.27272727272725,117.76181818181817,91,153219,1
36.391304347826086,541.5652173913044,127.65739130434783,92,138786,1
25.56,420.48,83.4972,92,19300,1
28.64,529.08,100.2852,92,93380,0
44.2,518.2,131.6044,92,56089,0
37.94117647058823,458.05882352941177,89.3229411764706,93,113239,0
35.63636363636363,540.2727272727273,83.29454545454544,93,163443,0
34.22222222222222,608.0,106.34333333333333,93,154568,1
42.6,520.52,108.6144,93,130941,1
25.0,401.0625,79.420625,94,156870,0
37.68,524.36,111.10519999999998,94,75585,0
23.5625,332.25,65.91125,94,134681,1
22.857142857142858,415.07142857142856,67.87642857142858,94,156872,1
29.333333333333332,577.8333333333334,105.95333333333333,95,163302,1
42.2,548.48,116.36320000000002,95,78936,1
28.444444444444443,471.0,96.78555555555555,95,159927,0
22.0,485.25,88.21000000000001,95,164321,0
45.04,479.84,115.5712,96,64218,1
24.0,402.6666666666667,71.34666666666668,96,162234,1
36.333333333333336,426.0952380952381,88.81142857142856,96,130641,0
28.6,300.85,78.69499999999998,96,142619,0
34.333333333333336,406.7083333333333,83.63041666666665,97,141234,1
31.142857142857142,379.7142857142857,93.4407142857143,97,133872,1
56.2,671.24,134.06239999999997,97,84097,0
38.6,444.88,85.66160000000002,97,39034,0
24.533333333333335,431.73333333333335,98.97533333333332,98,155861,1
54.0,621.4,99.20640000000002,98,110370,1
26.46153846153846,495.3076923076923,85.15923076923076,98,155593,0
45.04,484.88,111.58879999999999,98,38959,0
38.28,506.8,116.00679999999998,99,111002,0
35.6,543.68,99.414,99,125280,0
16.555555555555557,242.88888888888889,44.154444444444444,99,38374,1
29.5,514.3125,83.48875,99,139304,1
33.16,616.92,78.49,100,98888,0
45.09090909090909,508.27272727272725,117.76181818181817,100,153219,0
20.263157894736842,429.7894736842105,89.82210526315792,100,134679,1
35.32,501.36,115.6036,100,72998,1
29.58823529411765,410.0,94.30411764705882,101,144638,0
44.2,518.2,131.6044,101,56089,0
24.08,448.24,98.0372,101,112249,1
19.7,234.0,43.067,101,38371,1
42.6,520.52,108.6144,102,130941,1
40.04,486.36,97.19439999999999,102,50691,1
24.36,328.0,63.897999999999996,102,51868,0
34.72,529.12,111.684,102,56090,0
39.2,428.6,101.48066666666668,103,134029,0
35.44,504.0,106.08359999999999,103,130942,0
41.31818181818182,402.72727272727275,88.34999999999997,103,82537,1
20.285714285714285,421.14285714285717,73.62714285714286,103,156541,1
48.666666666666664,549.3333333333334,111.39625000000001,104,141371,1
28.25,455.0625,82.358125,104,156873,1
33.19047619047619,515.7142857142857,104.6161904761905,104,140966,0
34.8,479.28,102.75399999999999,104,57436,0
36.391304347826086,541.5652173913044,127.65739130434783,105,138786,0
37.13333333333333,399.93333333333334,85.978,105,107689,0
35.63636363636363,540.2727272727273,83.29454545454544,105,163443,1
37.68,524.36,111.10519999999998,105,75585,1
25.0,401.0625,79.420625,106,156870,1
26.0,356.1666666666667,72.60916666666667,106,141462,1
29.333333333333332,577.8333333333334,105.95333333333333,106,163302,0
38.48,390.12,89.32320000000001,106,100219,0
23.5625,332.25,65.91125,107,134681,1
39.4,498.64,109.5816,107,110041,1
53.92,586.96,127.2464,107,123261,0
32.92,573.8,119.6772,107,40093,0
28.444444444444443,471.0,96.78555555555555,108,159927,0
24.96,335.56,68.8476,108,62980,0
51.56,619.0,89.2544,108,83437,1
39.142857142857146,443.92857142857144,100.33642857142857,108,140680,1
34.22222222222222,608.0,106.34333333333333,109,154568,0
34.46153846153846,506.7692307692308,95.33384615384617,109,156028,0
25.56,420.48,83.4972,109,19300,1
25.96,468.84,91.77720000000001,109,97118,1
43.7,460.6,107.89299999999999,110,154078,0
34.28,421.24,89.74680000000002,110,109305,0
38.88,507.8,123.48200000000001,110,66344,1
22.857142857142858,415.07142857142856,67.87642857142858,110,156872,1
31.3,392.8,77.996,111,110526,1
47.0,519.16,121.9148,111,141601,1
34.72,470.68,108.45039999999999,111,99490,0
31.0,497.68,93.12440000000002,111,109359,0
22.0,485.25,88.21000000000001,112,164321,1
37.578947368421055,549.8947368421053,103.11999999999999,112,140100,1
19.555555555555557,381.55555555555554,82.13555555555554,112,159925,0
19.214285714285715,394.42857142857144,63.105000000000004,112,105385,0
40.72,519.56,104.37559999999999,113,129791,1
28.64,529.08,100.2852,113,93380,1
39.041666666666664,575.9166666666666,119.05125,113,138787,0
32.9,534.5,102.53599999999999,113,153399,0
34.96,520.84,127.0772,114,140116,0
41.32,504.36,101.64920000000001,114,110896,0
42.2,548.48,116.36320000000002,114,78936,1
37.94117647058823,458.05882352941177,89.3229411764706,114,113239,1
38.6,444.88,85.66160000000002,115,39034,1
33.16,616.92,78.49,115,98888,1
35.44,504.0,106.08359999999999,115,130942,0
35.6,543.68,99.414,115,125280,0
24.0,402.6666666666667,71.34666666666668,116,162234,0
37.68,524.36,111.10519999999998,116,75585,0
26.0,356.1666666666667,72.60916666666667,116,141462,1
20.285714285714285,421.14285714285717,73.62714285714286,116,156541,1
34.8,479.28,102.75399999999999,117,57436,1
19.7,234.0,43.067,117,38371,1
39.142857142857146,443.92857142857144,100.33642857142857,117,140680,0
38.28,506.8,116.00679999999998,117,111002,0
48.666666666666664,549.3333333333334,111.39625000000001,118,141371,1
29.5,514.3125,83.48875,118,139304,1
34.22222222222222,608.0,106.34333333333333,118,154568,0
36.333333333333336,426.0952380952381,88.81142857142856,118,130641,0
23.5625,332.25,65.91125,119,134681,1
25.56,420.48,83.4972,119,19300,1
34.72,529.12,111.684,119,56090,0
34.333333333333336,406.7083333333333,83.63041666666665,119,141234,0
25.96,468.84,91.77720000000001,120,97118,1
42.6,520.52,108.6144,120,130941,1
38.88,507.8,123.48200000000001,120,66344,0
54.0,621.4,99.20640000000002,120,110370,0
28.6,300.85,78.69499999999998,121,142619,1
22.0,485.25,88.21000000000001,121,164321,1
24.08,448.24,98.0372,121,112249,0
34.72,470.68,108.45039999999999,121,99490,0
45.09090909090909,508.27272727272725,117.76181818181817,122,153219,1
41.31818181818182,402.72727272727275,88.34999999999997,122,82537,1
32.92,573.8,119.6772,122,40093,0
26.46153846153846,495.3076923076923,85.15923076923076,122,155593,0
40.72,519.56,104.37559999999999,123,129791,0
42.2,548.48,116.36320000000002,123,78936,0
28.25,455.0625,82.358125,123,156873,1
36.391304347826086,541.5652173913044,127.65739130434783,123,138786,1
16.555555555555557,242.88888888888889,44.154444444444444,124,38374,1
56.2,671.24,134.06239999999997,124,84097,1
40.04,486.36,97.19439999999999,124,50691,0
45.04,479.84,115.5712,124,64218,0
22.857142857142858,415.07142857142856,67.87642857142858,125,156872,1
32.9,534.5,102.53599999999999,125,153399,1
28.444444444444443,471.0,96.78555555555555,125,159927,0
20.263157894736842,429.7894736842105,89.82210526315792,125,134679,0
51.56,619.0,89.2544,126,83437,1
35.32,501.36,115.6036,126,72998,1
37.94117647058823,458.05882352941177,89.3229411764706,126,113239,0
39.041666666666664,575.9166666666666,119.05125,126,138787,0
19.555555555555557,381.55555555555554,82.13555555555554,127,159925,1
37.13333333333333,399.93333333333334,85.978,127,107689,1
44.2,518.2,131.6044,127,56089,0
31.3,392.8,77.996,127,110526,0
37.578947368421055,549.8947368421053,103.11999999999999,128,140100,0
29.333333333333332,577.8333333333334,105.95333333333333,128,163302,0
35.63636363636363,540.2727272727273,83.29454545454544,128,163443,1
24.36,328.0,63.897999999999996,128,51868,1
24.96,335.56,68.8476,129,62980,0
34.28,421.24,89.74680000000002,129,109305,0
25.0,401.0625,79.420625,129,156870,1
34.96,520.84,127.0772,129,140116,1
19.214285714285715,394.42857142857144,63.105000000000004,130,105385,0
31.142857142857142,379.7142857142857,93.4407142857143,130,133872,0
34.46153846153846,506.7692307692308,95.33384615384617,130,156028,1
28.64,529.08,100.2852,130,93380,1
53.92,586.96,127.2464,131,123261,0
24.533333333333335,431.73333333333335,98.97533333333332,131,155861,0
29.58823529411765,410.0,94.30411764705882,131,144638,1
31.0,497.68,93.12440000000002,131,109359,1
39.2,428.6,101.48066666666668,132,134029,1
38.48,390.12,89.32320000000001,132,100219,1
41.32,504.36,101.64920000000001,132,110896,0
43.7,460.6,107.89299999999999,132,154078,0
47.0,519.16,121.9148,133,141601,0
45.04,484.88,111.58879999999999,133,38959,0
39.4,498.64,109.5816,133,110041,1
33.19047619047619,515.7142857142857,104.6161904761905,133,140966,1
38.6,444.88,85.66160000000002,134,39034,1
28.444444444444443,471.0,96.78555555555555,134,159927,1
36.391304347826086,541.5652173913044,127.65739130434783,134,138786,0
24.08,448.24,98.0372,134,112249,0
34.72,470.68,108.45039999999999,135,99490,0
36.333333333333336,426.0952380952381,88.81142857142856,135,130641,0
51.56,619.0,89.2544,135,83437,1
40.04,486.36,97.19439999999999,135,50691,1
39.041666666666664,575.9166666666666,119.05125,136,138787,0
44.2,518.2,131.6044,136,56089,0
34.22222222222222,608.0,106.34333333333333,136,154568,1
42.2,548.48,116.36320000000002,136,78936,1
38.88,507.8,123.48200000000001,137,66344,0
37.94117647058823,458.05882352941177,89.3229411764706,137,113239,0
29.333333333333332,577.8333333333334,105.95333333333333,137,163302,1
35.44,504.0,106.08359999999999,137,130942,1
42.6,520.52,108.6144,138,130941,1
24.96,335.56,68.8476,138,62980,1
37.578947368421055,549.8947368421053,103.11999999999999,138,140100,0
37.13333333333333,399.93333333333334,85.978,138,107689,0
39.142857142857146,443.92857142857144,100.33642857142857,139,140680,0
31.3,392.8,77.996,139,110526,0
31.142857142857142,379.7142857142857,93.4407142857143,139,133872,1
24.0,402.6666666666667,71.34666666666668,139,162234,1
54.0,621.4,99.20640000000002,140,110370,1
25.56,420.48,83.4972,140,19300,1
40.72,519.56,104.37559999999999,140,129791,0
33.16,616.92,78.49,140,98888,0
29.58823529411765,410.0,94.30411764705882,141,144638,0
16.555555555555557,242.88888888888889,44.154444444444444,141,38374,0
23.5625,332.25,65.91125,141,134681,1
41.31818181818182,402.72727272727275,88.34999999999997,141,82537,1
31.0,497.68,93.12440000000002,142,109359,0
34.8,479.28,102.75399999999999,142,57436,0
34.46153846153846,506.7692307692308,95.33384615384617,142,156028,1
25.0,401.0625,79.420625,142,156870,1
20.263157894736842,429.7894736842105,89.82210526315792,143,134679,1
34.333333333333336,406.7083333333333,83.63041666666665,143,141234,1
19.555555555555557,381.55555555555554,82.13555555555554,143,159925,0
34.96,520.84,127.0772,143,140116,0
32.92,573.8,119.6772,144,40093,0
38.28,506.8,116.00679999999998,144,111002,0
25.96,468.84,91.77720000000001,144,97118,1
39.2,428.6,101.48066666666668,144,134029,1
41.32,504.36,101.64920000000001,145,110896,0
28.64,529.08,100.2852,145,93380,0
39.4,498.64,109.5816,145,110041,1
34.28,421.24,89.74680000000002,145,109305,1
35.63636363636363,540.2727272727273,83.29454545454544,146,163443,1
26.0,356.1666666666667,72.60916666666667,146,141462,1
48.666666666666664,549.3333333333334,111.39625000000001,146,141371,0
32.9,534.5,102.53599999999999,146,153399,0
33.19047619047619,515.7142857142857,104.6161904761905,147,140966,1
20.285714285714285,421.14285714285717,73.62714285714286,147,156541,1
19.214285714285715,394.42857142857144,63.105000000000004,147,105385,0
